TOTAL_REGISTOS,ESCOLA,INEP,ANO,VALOR_DESTINADO
1,EE DONA RAIMUNDA DUQUE,31044245,2019,"R$    12.000,00"
1,EMEF GRACITA MELO,25074369,2018,"R$    12.000,00"
1,CENTRO MUNICIPAL DE EDUCACAO INFANTIL CANTINHO DO SABER,52099997,2018,"R$     9.960,00"
1,ANA MESQUITA LAURINI,35036171,2018,"R$    15.000,00"
1,EE EMANUEL PINHEIRO,51051885,2019,"R$    12.000,00"
1,EEM DONA LUIZA TIMBO,23093935,2019,"R$    15.000,00"
1,ESC ITAMARATY,12007935,2019,"R$     9.960,00"
1,EE LUIZ LOPES DE CARVALHO,50032089,2019,"R$    15.000,00"
1,CIEP 201 AARAO STEINBRUCH,33110220,2019,"R$    18.000,00"
1,ANGELA MARIA DA PAIXAO COSTA PROFA,35021258,2019,"R$    15.000,00"
1,EM MANOEL DE NAZARETH DOS SANTOS,21054517,2019,"R$    15.000,00"
1,ESCOLA MUNICIPAL JOSE DE ALENCAR,23072270,2019,"R$    15.000,00"
1,CEEP CENTRO ESTADUAL DE EDUCACAO PROFISSIONAL PROF JOAO FAUSTINO FERREIRA NETO,24087394,2019,"R$    12.000,00"
1,EE - COLEGIO ESTADUAL PROFESSOR LUIZ NAVARRO DE BRITO,29126991,2019,"R$    15.000,00"
1,EEMTI DONA MARIA AMELIA BEZERRA,23165774,2019,"R$    12.000,00"
1,EE PROFESSOR CAETANO AZEREDO,31000787,2018,"R$    18.000,00"
1,EC 06 DE BRAZLANDIA,53005112,2018,"R$    12.000,00"
1,HUMBERTO DE CAMPOS,35016214,2019,"R$    18.000,00"
1,JOAO XXIII,35017224,2019,"R$    12.000,00"
1,CE RAMIZ GALVAO,33079900,2019,"R$    12.000,00"
1,EE GALDINO LEOCADIO,31181234,2019,"R$     9.960,00"
1,EE - COLEGIO ESTADUAL CASTRO ALVES - DIST DE ACUPE,29426383,2019,"R$    12.000,00"
1,ORESTES LADEIRA PE,35020485,2019,"R$    15.000,00"
1,EE - COLEGIO ESTADUAL LUIS EDUARDO MAGALHAES,29441641,2019,"R$    12.000,00"
1,BENEDITA PINTO FERREIRA,35035853,2019,"R$     9.960,00"
1,EEF - JUCA LINO,23170034,2018,"R$    12.000,00"
1,CLOTILDE BELINE CAPITANI PROFESSORA,35042468,2018,"R$    15.000,00"
1,EEEP LEOPOLDINA GONCALVES QUEZADO,23237821,2019,"R$    12.000,00"
1,EE INDIGENA CHIQUITANOS,51093642,2019,"R$     9.960,00"
1,COL EST IRIO OLIVEIRA SOUZA,17003849,2019,"R$    12.000,00"
1,EE - COLEGIO ESTADUAL DONA GUIOMAR BARRETO MEIRA,29025117,2019,"R$    18.000,00"
1,ESCOLA ESTADUAL PROF PEDRO TEIXEIRA DE VASCONCELOS,27037010,2019,"R$    15.000,00"
1,EE PROFª BERNARDETE DO SOCORRO TRINDADE DA ROCHA,13031031,2019,"R$    15.000,00"
1,ESCOLA ESTADUAL JOSE BONIFACIO,14005085,2019,"R$     9.960,00"
1,JI MUNDO INFANTIL,21200173,2019,"R$    12.000,00"
1,E E EDUC PROFIS DE CARAZINHO,43169406,2019,"R$     9.960,00"
1,COLEGIO ESTADUAL PROFESSOR BRAZ SIMOES BORGES,52059235,2019,"R$    12.000,00"
1,EE VICENTE INACIO BISPO,31190659,2019,"R$    12.000,00"
1,EE JOAO DOS SANTOS,31134660,2019,"R$    18.000,00"
1,RICARDO PERUZZO PROFESSOR,35905926,2019,"R$    15.000,00"
1,ESC EST PROF MIGUEL MONTEIRO 1 GRAU,24038911,2019,"R$     9.960,00"
1,EE VIGARIO JOSE ALEXANDRE,31032603,2019,"R$    18.000,00"
1,ESCOLA ESTADUAL GERALDO MELO DOS SANTOS,27225968,2018,"R$    18.000,00"
1,EE ELISA DE OLIVEIRA CAMPOS,31342475,2019,"R$    12.000,00"
1,FRANCISCO DE PAULA TEIXEIRA,35912402,2019,"R$     9.960,00"
1,ETEC VEREADOR E VICE PREFEITO SERGIO DA FONSECA,35337705,2019,"R$    15.000,00"
1,ESCOLA ESTADUAL LETICIO DE CAMPOS DANTAS,13081381,2019,"R$    18.000,00"
1,AURELIO CAMPOS DEPUTADO,35044428,2019,"R$    12.000,00"
1,CE BARAO DO RIO BRANCO,33044384,2019,"R$    12.000,00"
1,CE PEDRO BAPTISTA DE SOUZA,33518211,2019,"R$    12.000,00"
1,EE - COLEGIO ESTADUAL JOAO BENEVIDES NOGUEIRA,29104580,2019,"R$    12.000,00"
1,DIRCE LEOPOLDINA CINTRA VILLAS BOAS PROFESSORA,35924325,2019,"R$    12.000,00"
1,ESC FAMILIA AGRICOLA DE PORTO NACIONAL,17040124,2019,"R$    12.000,00"
1,ESC ANTONIA DOS REIS AZEVEDO,12019178,2019,"R$     9.960,00"
1,CLARO CAMARGO RIBEIRO,35010479,2019,"R$    15.000,00"
1,ESCOLA MUNICIPAL PRESIDENTE KENNEDY,23072911,2018,"R$    15.000,00"
1,AZARIAS RIBEIRO CEL,35040186,2019,"R$     9.960,00"
1,ESC MUN ANTONIO PEREIRA LOPES,22109765,2019,"R$    15.000,00"
1,CEJA JAMAPARA,33017999,2019,"R$    15.000,00"
1,UMEF PROF THELMO TORRES,32038410,2018,"R$    15.000,00"
1,ESCOLA ESTADUAL DA POLICIA MILITAR TIRADENTES,51038447,2019,"R$    18.000,00"
1,IZIDORO DAUN,35033455,2019,"R$    12.000,00"
1,EE BENEDITA DE ALMEIDA,51067480,2019,"R$    12.000,00"
1,NOSSA SENHORA DA PENHA,35002513,2019,"R$    18.000,00"
1,ESCOLA MUNICIPAL PROFESSORA MARIA MAZARELLO,31219193,2019,"R$    15.000,00"
1,ESCOLA ESTADUAL PROFA ELZA SOARES CAVALCANTE,27226808,2019,"R$    12.000,00"
1,E M E F DOM PEDRO I,15120465,2018,"R$    15.000,00"
1,EE - CENTRO TERRITORIAL DE EDUCACAO PROFISSIONAL SERTAO FORTE,29117666,2019,"R$     9.960,00"
1,ESCOLA MUNICIPAL MONSENHOR LUIZ RAMOS MACHADO,29108012,2019,"R$    12.000,00"
1,EXPEDICIONARIO E M CEI DO EI EF,41129296,2019,"R$     9.960,00"
1,ESCOLA MUNICIPAL EUFRODISIO SOARES,29268265,2019,"R$     9.960,00"
1,EEEFM DR JOSE DUARTE FILHO,25012916,2019,"R$    12.000,00"
1,ESC EST ENS FUN ELIZA SARETTA SUTILLI,43090036,2019,"R$     9.960,00"
1,UI BENEDITO LEITE,21081492,2019,"R$    12.000,00"
1,EEF GEN JOSE VIEIRA DA ROSA,42001315,2019,"R$     9.960,00"
1,CENTRO DE ENSINO BANDEIRANTE,21088144,2019,"R$    18.000,00"
1,MISS BROWNE,35003566,2019,"R$    15.000,00"
1,EE CORONEL NICOLAU SAMPAIO,31106101,2019,"R$    15.000,00"
1,DR THOMAZ ALBERTO WHATELY,35024168,2019,"R$    18.000,00"
1,EE SAO SEBASTIAO,31148016,2018,"R$    18.000,00"
1,ESCOLA ESTADUAL FREI MARIO MONACELLI,13245201,2019,"R$    18.000,00"
1,ESCOLA MUNICIPAL MILTON ALMEIDA DOS SANTOS,26419726,2018,"R$     9.960,00"
1,EB MUN MARECHAL RONDON,42030714,2018,"R$    15.000,00"
1,ATAEL FERNANDO COSTA REVERENDO,35906612,2019,"R$    12.000,00"
1,ESC EST ENS FUN PONTAO DOS BUENOS,43087027,2019,"R$     9.960,00"
1,ESCOLA ESTADUAL PROFESSOR ARTHUR FORTES,28019768,2019,"R$    12.000,00"
1,E M PE ALFREDO KASPER,42131910,2018,"R$    15.000,00"
1,CENTRO DE ENSINO PROFESSOR FRANCISCO XAVIER RODRIGUES DO CARMO,21272662,2019,"R$    15.000,00"
1,CIEP 409 ALAIDE DE FIGUEREDO SANTOS,33104182,2019,"R$    15.000,00"
1,COL ESTADUAL LEMOS JUNIOR,43112811,2019,"R$    15.000,00"
1,U E JOSE SOARES,22133976,2019,"R$    12.000,00"
1,FREDERICO DE BARROS BROTERO PROFESSOR,35006063,2018,"R$    18.000,00"
1,ESCOLA MUNICIPAL DE 1º GRAU JONIVAL LUCAS,29235375,2019,"R$     9.960,00"
1,ESCOLA MONS MANOEL LEONARDO DE BARROS BARRETO,26153491,2019,"R$    15.000,00"
1,E M E F EUDAMIDAS LOPES DE MIRANDA,15035050,2019,"R$    12.000,00"
1,EMEF PEDRO DE FRONTIN ALM,35055578,2018,"R$    15.000,00"
1,EE ALAIDE DORNELAS NEPOMUCENO,31020656,2019,"R$    15.000,00"
1,EEEP MANUEL ABDIAS EVANGELISTA,23564407,2019,"R$    12.000,00"
1,EE INDIGENA ALDEIA RIACHO DO BREJO,31356786,2019,"R$    12.000,00"
1,ESCOLA ESTADUAL PROFª GILVANA ATAIDE CAVALCANTE CABRAL,27226930,2019,"R$    18.000,00"
1,EEI ARQUITETO BATISTTINO ANELE-DAER,43191134,2019,"R$     9.960,00"
1,EE PROFESSOR JAIME CALMETO,31015652,2019,"R$     9.960,00"
1,ESCOLA ESTADUAL INDIGENA ARTUR PINTO DA SILVA,14320746,2019,"R$     9.960,00"
1,UEB EVANDRO BESSA - COQUEIRO,21020418,2018,"R$    12.000,00"
1,NEVES PRADO MONTEIRO,35011794,2019,"R$    15.000,00"
1,EE UNIAO BENEFICENTE OPERARIA,31147478,2019,"R$     9.960,00"
1,ESCOLA ESTADUAL SENADOR JOAO BOSCO,13038710,2019,"R$    15.000,00"
1,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL DR JOSE LINS DE G LYRA,27029476,2019,"R$    12.000,00"
1,EE CRISTIANO MACHADO,31041611,2019,"R$     9.960,00"
1,ESC EST ENS FUN SILVIO DAL ZOTTO,43043321,2019,"R$    12.000,00"
1,ESC EST DR MAURO MEDEIROS,24064408,2019,"R$    12.000,00"
1,ESCOLA ESTADUAL INDIGENA MESTRE OTAVIANO,26186438,2019,"R$     9.960,00"
1,EE EDISTON ALVES DE SOUZA,31082171,2019,"R$    15.000,00"
1,EE PRESIDENTE ITAMAR FRANCO,31356727,2019,"R$    18.000,00"
1,CEJA ITABORAI,33138753,2019,"R$    18.000,00"
1,EE ORDEM E PROGRESSO,31001511,2019,"R$    18.000,00"
1,EE PROFESSORA EDITH PEREIRA BARBOSA,51067862,2019,"R$    15.000,00"
1,AMADOR E CATHARINA SAPORITO AUGUSTO,35901748,2019,"R$    18.000,00"
1,CRECHE ESCOLA MARIA DE JESUS CARVALHO,21302405,2019,"R$    12.000,00"
1,ESCOLA ESTADUAL INDIGENA MANOEL VICENTE DA SILVA,26040344,2019,"R$     9.960,00"
1,E M E F JANDIRA HENDERSON E SILVA,15082180,2019,"R$    12.000,00"
1,PROFESSORA SIMONE MACHADO DA SILVA TORRES,35925559,2019,"R$    18.000,00"
1,OCTAVIO SOARES DE ARRUDA PROF,35016949,2019,"R$    12.000,00"
1,GUILHERME PILEGGI CONTESINI PROF EM,35276561,2019,"R$    12.000,00"
1,ESCOLA MUNICIPAL PROFESSORA AURENE BEZERRA ANGELIN,29408644,2018,"R$    12.000,00"
1,EE - CENTRO TERRITORIAL DE EDUCACAO PROFISSIONAL DA CHAPADA DIAMANTINA,29221943,2019,"R$    12.000,00"
1,EE MANOEL BYRRO,31043141,2019,"R$    18.000,00"
1,ESC EST ENS MED DR ARABY AUGUSTO NACUL,43081304,2019,"R$    15.000,00"
1,EEEF DE MONTE SANTO,25072234,2019,"R$    12.000,00"
1,EE PROFESSORA DULCE SARMENTO,31081809,2018,"R$    18.000,00"
1,E M FLORANDIA DA SERRA,33022640,2019,"R$     9.960,00"
1,ESCOLA ESTADUAL JORNALISTA LAFAIETTE BELO,27035590,2019,"R$    18.000,00"
1,CENTRO DE ENSINO DR GENESIO REGO,21110069,2019,"R$    15.000,00"
1,ESC PROF RAIMUNDA SILVA PARA,12032166,2018,"R$    18.000,00"
1,ESCOLA ESTADUAL SAMPAIO MARQUES,27021483,2019,"R$    12.000,00"
1,EE MARGARIDA BROCHADO,31000311,2019,"R$    15.000,00"
1,CENTRO DE ENSINO CIDADE DE ARARI,21037604,2019,"R$    12.000,00"
1,COLEGIO ESTADUAL DR AUGUSTO CESAR LEITE,28007166,2019,"R$    15.000,00"
1,ESC EST ENS FUN JOVELINO THEODORO,43130380,2019,"R$     9.960,00"
1,ESC EST ENS FUN JUNTO AO NUCLEO HABITAC PROMORAR,43087752,2019,"R$    12.000,00"
1,EE - COLEGIO ESTADUAL LUIS EDUARDO MAGALHAES,29434726,2019,"R$    12.000,00"
1,EEEM MANOEL LEITE CARNEIRO,15165930,2019,"R$    15.000,00"
1,EE PROFESSORA ELISA TEIXEIRA DE CARVALHO,31079693,2019,"R$    12.000,00"
1,EE DOM EDUARDO,31159981,2019,"R$    15.000,00"
1,ESC EST ENS MED EDMUNDO PILZ,43126529,2019,"R$    12.000,00"
2,COL ESTADUAL RODRIGUES ALVES,43029957,2019,"R$    18.000,00"
1,AGENOR MEDEIROS PROFESSOR,35024375,2019,"R$    12.000,00"
1,MAISA THEODORO DA SILVA PROFESSORA,35011368,2019,"R$    12.000,00"
1,1019008 ESCOLA MUNICIPAL EDUARDO RABELO,33084637,2018,"R$    18.000,00"
1,EE SAO SEBASTIAO,31172464,2019,"R$    15.000,00"
1,PARQUE NOVA ESPERANCA,35565064,2019,"R$    15.000,00"
1,ECI AUGUSTO DE ALMEIDA,25070312,2019,"R$    15.000,00"
1,ESCOLA NESTOR GOMES DE MOURA,26108925,2019,"R$    15.000,00"
1,ESCOLA ESTADUAL FERNANDINA MALTA,27040240,2019,"R$    18.000,00"
1,CLEOPHANIA GALVAO DA SILVA PROFA,35033212,2018,"R$    12.000,00"
1,ANTONIO JOAQUIM DE CARVALHO,35022020,2019,"R$    15.000,00"
1,EE JACIR LOPES DUARTE,31034835,2019,"R$     9.960,00"
1,KEIZO ISHIHARA,35003955,2019,"R$    15.000,00"
1,CENTRO DE ENS MEDIO JOSE ALVES DE ASSIS,17019176,2019,"R$    15.000,00"
1,EEMTI DR JOAO ALMIR DE FREITAS BRANDAO,23236434,2019,"R$    12.000,00"
1,ESC EST PROF RISALVA FREITAS DO AMARAL,16011341,2019,"R$    15.000,00"
1,INSTITUTO TECNOLOGICO DO ESTADO DE GOIAS SEBASTIAO DE SIQUEIRA - ITEGOSS,52091201,2019,"R$    15.000,00"
1,EE GERALDINO RODRIGUES DA CUNHA,31160326,2019,"R$    12.000,00"
1,ADOLFINO DE ARRUDA CASTANHO PROFESSOR,35004200,2019,"R$    15.000,00"
1,ESCOLA SANTA CRUZ,26019370,2019,"R$    12.000,00"
1,ESC EST ENS FUN BARROS CASSAL,43012213,2019,"R$     9.960,00"
1,MORAIS BARROS,35020916,2019,"R$    12.000,00"
1,EE DESEMBARGADOR MARIO GONCALVES DE MATOS,31001759,2019,"R$    12.000,00"
1,ESCOLA ESTADUAL PROF CECINHA MELO COSTA,28021002,2019,"R$    12.000,00"
1,EEM GOVERNADOR LUIZ HENRIQUE DA SILVEIRA,42152704,2019,"R$    15.000,00"
1,EE JOAO CESAR DE OLIVEIRA,31023914,2019,"R$     9.960,00"
1,EE ANDRE ANTONIO MAGGI,51095025,2018,"R$    15.000,00"
1,CESEC PREFEITO JOSE ROMERO DUQUE,31044253,2019,"R$    15.000,00"
1,ESCOLA MUN ALANO VIANA DE ARAUJO,29379237,2018,"R$    15.000,00"
1,EEMTI FILGUEIRAS LIMA,23142804,2019,"R$    12.000,00"
1,CENTRO DE ENSINO DOM MARCELINO BICEGO,21088276,2019,"R$    12.000,00"
1,ESCOLA DE REFERENCIA EM ENSINO MEDIO JOSE PEREIRA BURGOS,26026627,2019,"R$    15.000,00"
1,COLEGIO CLARIEZER VICENTE DOS ANJOS,29369436,2019,"R$    18.000,00"
1,PEDRA BRANCA,35903048,2018,"R$    12.000,00"
1,EE RACHEL IANCU STEURMAM,31009229,2018,"R$    15.000,00"
1,URIAS BRAGA COSTA PROFESSOR,35479342,2019,"R$    12.000,00"
1,EE PROFESSOR ERNESTO DE MELO BRANDAO,31128139,2019,"R$    12.000,00"
1,ESC FRANCISCO CARNEIRO DE LIMA,12012483,2019,"R$     9.960,00"
1,ESC EST ENS FUN ANTONIO DE SOUZA NETO,43095895,2019,"R$     9.960,00"
1,ESC EST ENS FUN FREI ANTONIO,43083366,2019,"R$     9.960,00"
1,EEEFM EUCLIDES MOUZINHO SANTOS,25152823,2019,"R$     9.960,00"
1,PROFESSORA MERTILA LARCHER DE MORAES,35980213,2019,"R$    18.000,00"
1,BENEDITO SAMPAIO PROFESSOR,35018429,2019,"R$    12.000,00"
1,EROTIDES MELO LIMA EEIEF,23064412,2019,"R$    12.000,00"
1,EM LUIS DOMINGUES,21146713,2019,"R$     9.960,00"
1,EE MARIA ANTONIA MUGLIA,31098655,2019,"R$     9.960,00"
1,CEEJA DE CARAPICUIBA,35004914,2019,"R$    18.000,00"
1,CENTRO DE EDUCACAO DE JOVENS E ADULTOS-CEEJA-SANTAREM-PA,15015564,2019,"R$    18.000,00"
1,ESC EST ENS MED PROF TOLENTINO MAIA,43167411,2018,"R$    15.000,00"
1,ESPACO CIDADANIA EMEB,35452452,2019,"R$    12.000,00"
1,EEEF CARAPEBUS,32036094,2019,"R$    12.000,00"
1,EEFM DOM ALOISIO LORSCHEIDER,23190337,2019,"R$    18.000,00"
1,EE PROFESSOR ORLANDO DE LIMA FARIA,31098701,2019,"R$    15.000,00"
1,MARIA HERACLIDES LUCENA MIRANDA PROFESSORA ESCOLA DE ENSINO BASICO,23259710,2019,"R$    15.000,00"
1,EE - COLEGIO ESTADUAL GELASIO ALVES DOS SANTOS,29270545,2019,"R$    12.000,00"
1,EE CARLOS DRUMOND DE ANDRADE,31008621,2019,"R$    15.000,00"
1,ANIBAL DO PRADO E SILVA PROF,35024909,2019,"R$    12.000,00"
1,FRANCISCO GLYCERIO DE FREITAS DR,35909063,2019,"R$    12.000,00"
1,JOSE PIMENTA DE PADUA,35026360,2019,"R$     9.960,00"
1,ESCOLA ESTADUAL LEONIDAS RIBEIRO DE MAGALHAES,52046303,2019,"R$    12.000,00"
1,CID AUGUSTO GUELLI PROFESSOR,35006397,2019,"R$    18.000,00"
1,BRISABELLA ALMEIDA NOBRE PROFESSORA,35001797,2019,"R$    12.000,00"
1,COL ESTADUAL VISCONDE DE BOM RETIRO,43023355,2018,"R$    12.000,00"
1,EDSON OLEGARIO DE SANTANA EEF,23161825,2018,"R$    15.000,00"
1,EEEP CLEMENTE OLINTHO TAVORA ARRUDA,23272260,2019,"R$     9.960,00"
1,EEEFM OTAVIANO L DA SILVA,25032518,2019,"R$    12.000,00"
1,EE SEBASTIAO SILVA COUTINHO,31098311,2019,"R$    15.000,00"
1,EE LEVINDO DIAS,31043885,2018,"R$    15.000,00"
1,EE JOSE GONCALVES DOS SANTOS,51092131,2019,"R$     9.960,00"
1,FRANCISCO MORATO DR ESCOLA MUNICIPAL,35276728,2018,"R$    15.000,00"
1,E M E F MARECHAL CORDEIRO DE FARIAS,15092526,2019,"R$    18.000,00"
1,U M E I CRECHE MENINO DEUS,15162290,2018,"R$    12.000,00"
1,ESC EST ARACARY CORREA ALVES,16002253,2019,"R$    12.000,00"
1,COLEGIO MUNICIPAL DE CAMASSANDI,29166977,2019,"R$    12.000,00"
1,EE DE GOUVEIA,31024511,2019,"R$     9.960,00"
1,ESCOLA ESTADUAL DOM MARIO RINO SIVIERI,28026667,2019,"R$    15.000,00"
1,REGINA VALARINI VIEIRA PROFA,35030272,2019,"R$    15.000,00"
1,CENTRO EST EDUC PROF AGR MANOEL RIBAS,41025890,2019,"R$    12.000,00"
1,EEMTI GOVERNADOR CESAR CALS DE OLIVEIRA FILHO,23100311,2019,"R$    12.000,00"
1,UNIDADE DE EDUCACAO PROFISSIONAL,23259035,2019,"R$    18.000,00"
1,ELVIRA B DOS SANTOS E E EF,41023978,2019,"R$    12.000,00"
1,EE - COLEGIO ESTADUAL OLIVEIRA BRITO - TEMPO INTEGRAL,29382017,2019,"R$    15.000,00"
1,EE - COLEGIO ESTADUAL DE CASCAVEL - DISTRITO DE CASCAVEL,29397740,2019,"R$    12.000,00"
1,RUY PRADO DE MENDONCA FILHO PROFESSOR,35035087,2019,"R$    15.000,00"
1,ADALGIZA SEGURADO DA SILVEIRA PROFESSORA,35004194,2019,"R$    12.000,00"
1,EE PROFESSOR LEOPOLDO MIRANDA,31023809,2019,"R$    12.000,00"
1,EE TANCREDO NEVES,31184519,2019,"R$    15.000,00"
1,SALIM SEDEH DEPUTADO ETEC,35910909,2019,"R$    18.000,00"
1,E M ARLINDO DA SILVA NOGUEIRA,33154600,2018,"R$    12.000,00"
1,EE APIO SOLON CARDOSO,31229288,2019,"R$    12.000,00"
1,ESCOLA ESTADUAL INDIGENA INDIO PETROLINO,14003244,2019,"R$     9.960,00"
1,ESCOLA TECNICA ESTADUAL PROFESSOR JOSE LUIZ DE MENDONCA,26176882,2019,"R$    15.000,00"
1,EEEFM RIO TAPAJOS,15551890,2019,"R$    18.000,00"
1,ESC EST ENS FUN CELINA VARES ALBORNOZ,43125395,2019,"R$    12.000,00"
1,ANDRE FRANCO MONTORO GOVERNADOR,35923459,2018,"R$    15.000,00"
1,PROFESSOR VIVALTER KERCHE DE CAMARGO,35926012,2019,"R$    15.000,00"
1,ESC INDIGENA ESTIRAO DO CAUCHO I,12005827,2019,"R$    12.000,00"
1,EE CAETANO MACHADO DA SILVEIRA,31115401,2019,"R$    12.000,00"
1,ESC EST ENS FUN AQUILINO ZATTI,43043097,2018,"R$    12.000,00"
1,ESCOLA ESTADUAL REUNIDA CALUNGA II,52070255,2019,"R$     9.960,00"
1,MIGUEL PEREIRA,35012440,2019,"R$     9.960,00"
1,0724028 ESCOLA MUNICIPAL FREI GASPAR,33228400,2018,"R$    15.000,00"
1,EPG - EPG PERSEU ABRAMO,35130148,2018,"R$    15.000,00"
1,ESC EST ENS FUN CALDAS JUNIOR,43167373,2019,"R$     9.960,00"
1,ESCOLA ESTADUAL DJANIRA SANTOS SILVA,27014002,2019,"R$    12.000,00"
1,ANNA TEIXEIRA PRADO ZACHARIAS PROFESSORA,35001491,2019,"R$    15.000,00"
1,EE ALESSANDRA SALUM CADAR,31231720,2018,"R$    18.000,00"
1,ROBERTO BIANCHI,35006993,2018,"R$    15.000,00"
1,LORIS NASSIF MATTAR PROFA,35902160,2019,"R$    12.000,00"
1,EE WALDEMIR BARROS DA SILVA,50006240,2019,"R$    12.000,00"
1,EE FERNAO DIAS PAES LEME,31080519,2019,"R$    12.000,00"
1,E M JOSINO VIANA,15040933,2018,"R$    15.000,00"
1,EE BARREIRO DA RAIZ,31080659,2019,"R$     9.960,00"
1,ESCOLA DE REFERENCIA EM ENSINO MEDIO GERCINO COELHO,26035600,2019,"R$    12.000,00"
1,CORIOLANO BURGOS DR,35017577,2019,"R$     9.960,00"
1,EEEFM FRANCISCO AUGUSTO CAMPOS,25014951,2019,"R$    12.000,00"
1,EEM DOUTOR ANDRADE FURTADO II,23221348,2019,"R$    12.000,00"
1,ESCOLA ESTADUAL JOAO FERREIRA DE MATOS,28010060,2019,"R$     9.960,00"
1,CE HELIO RANGEL,33049980,2019,"R$    15.000,00"
1,MARIA P MARTINS E E EF,41130952,2019,"R$    12.000,00"
1,JARDIM DO CARMO,35061608,2019,"R$    12.000,00"
1,EE - COLEGIO ESTADUAL INDIGENA XUCURU KARIRI,29366739,2019,"R$     9.960,00"
1,EE BENEDITO FERREIRA CALAFIORI,31137987,2019,"R$    18.000,00"
1,JAMIL KHAUAN PROFESSOR,35028915,2019,"R$    15.000,00"
1,EE JOAO FERNANDES DE AZEVEDO,31218421,2019,"R$     9.960,00"
1,ESCOLA SENADOR ADERBAL JUREMA - GARANHUNS,26075997,2019,"R$    15.000,00"
1,ESCOLA ESTADUAL THOME DE MEDEIROS RAPOSO,13030949,2018,"R$    15.000,00"
1,IEMA - INSTITUTO ESTADUAL DE EDUCACAO CIENCIA E TECNOLOGIA DO MA - UNIDADE PLENA DE AXIXA,21282137,2019,"R$    12.000,00"
1,ESC EST ENS MED JOSE MAURICIO,43069169,2019,"R$    15.000,00"
1,EM FERNANDO OLIVEIRA MELO,21055483,2018,"R$    15.000,00"
1,EEEFM ADEMAR VELOSO SILVEIRA,25072005,2019,"R$    18.000,00"
1,MARIO TROMBINI COMENDADOR,35039559,2019,"R$    12.000,00"
1,CE ENGENHEIRO MARIO MOURA BRASIL DO AMARAL,33037523,2019,"R$    15.000,00"
1,JOSE CARLOS PRESTES PROFESSOR,35043977,2018,"R$    15.000,00"
1,EMEI FRANCISCO DAS CHAGAS MOURA,21279845,2019,"R$    12.000,00"
1,EMANUEL CEEBJA EF M,41143558,2019,"R$    12.000,00"
1,JOAQUIM SIMAO,35036146,2019,"R$    12.000,00"
1,PIO ANTUNES DE FIGUEIREDO DOUTOR,35030193,2019,"R$     9.960,00"
1,EE ANTONIO FELIPE DE SALLES,31054682,2019,"R$    15.000,00"
1,ESCOLA MUNICIPAL FRANCISCO FRANCA,24002569,2018,"R$     9.960,00"
1,ESCOLA MUNICIPAL DR SILVERIO JORGE,27039226,2019,"R$    12.000,00"
1,JOSE LINS DO REGO,35038295,2018,"R$    18.000,00"
1,COLEGIO ESTADUAL GIRASSOL DE TEMPO INTEGRAL RACHEL DE QUEIROZ,17049237,2019,"R$    15.000,00"
1,ESCOLA DE REFERENCIA EM ENSINO MEDIO PEDRO DE ALCANTARA RAMOS,26047187,2019,"R$    15.000,00"
1,EE ANTONIO SOARES PIMENTA,31045578,2019,"R$     9.960,00"
1,EM MANOEL GERMANO DOS SANTOS,24061077,2018,"R$    12.000,00"
1,EE OMAR RESENDE PERES,31098264,2019,"R$    12.000,00"
1,JAELSON BIACIO C E DO EC PROF EF M,41015690,2019,"R$     9.960,00"
1,1026002 ESCOLA MUNICIPAL MONTEIRO LOBATO,33083134,2018,"R$    18.000,00"
1,EMEF SANTA MONICA,15161706,2019,"R$    15.000,00"
1,INST ED E PROF CESAR P MARTINEZ F M N P,41062272,2019,"R$    18.000,00"
1,ESCOLA ESTADUAL GIRASSOL DE TEMPO INTEGRAL IRMA ASPASIA,17024951,2019,"R$    12.000,00"
1,CESEC PROFESSORA NOEMIA GOULART FERREIRA,31174203,2019,"R$    15.000,00"
1,LAURINDO ALVES QUEIROZ ETEC,35023449,2019,"R$    12.000,00"
1,HUMBERTO DANTAS,35037059,2018,"R$    15.000,00"
1,ESCOLA ESTADUAL RIBEIRO DA CUNHA,13030841,2019,"R$     9.960,00"
1,COLEGIO MUNICIPAL ALICE FUCHS DE ALMEIDA,29314763,2018,"R$    18.000,00"
1,CENTRO EST EDUC PROFIS MANOEL RIBAS,41158105,2019,"R$     9.960,00"
1,EE PREFEITO ARISTEU EDUARDO MOREIRA,31010952,2019,"R$    12.000,00"
1,FABIO JOSE DE ARAUJO,35023334,2019,"R$    12.000,00"
1,EM DEPUTADO ULISSES GUIMARAES,13058924,2019,"R$    18.000,00"
1,CIEP 196 SAO TEODORO,33058458,2019,"R$    15.000,00"
1,EE PROFESSOR GUERINO CASASANTA,31055948,2019,"R$    12.000,00"
1,CE DOMICIO DA GAMA,33053952,2019,"R$    12.000,00"
1,ESC EST ENS FUN APRENDER,43025404,2019,"R$     9.960,00"
1,ESCOLA ESTADUAL MONSENHOR MACEDO,27015068,2019,"R$    15.000,00"
1,EE OSWALDO RABELO LEITE,31042994,2019,"R$    12.000,00"
1,EIEF LARANJEIRAS,42141931,2019,"R$     9.960,00"
1,CE IRMA CECILIA JARDIM,33041253,2019,"R$    15.000,00"
1,EE PROF ANA MARIA DO COUTO,51038595,2019,"R$    18.000,00"
1,ESC DE ENS FUND E MEDIO MONS CLOVIS DUARTE DE BARROS,27023532,2019,"R$    15.000,00"
